{'left': 43433, 'right': 42698}, -4.996374450740414, 0.0
{'left': 43433, 'right': 42698}, -4.995848280751166, 0.029870271682739258
{'left': 43433, 'right': 42699}, -4.995848280751166, 0.06119036674499512
{'left': 43433, 'right': 42699}, -4.9958526136792125, 0.0929250717163086
{'left': 43433, 'right': 42699}, -4.995813910396417, 0.12371516227722168
{'left': 43433, 'right': 42698}, -4.968469650391797, 0.15509676933288574
{'left': 43433, 'right': 42698}, -4.968469650391797, 0.18642640113830566
{'left': 43454, 'right': 42719}, -4.968469650391797, 0.21710777282714844
{'left': 43454, 'right': 42719}, -4.968469650391797, 0.24878525733947754
{'left': 43635, 'right': 42905}, -4.623118920354323, 0.28002214431762695
{'left': 43635, 'right': 42905}, -4.623118920354323, 0.31107449531555176
{'left': 43635, 'right': 42905}, -4.507457705127586, 0.3420834541320801
{'left': 43635, 'right': 42905}, -4.491328164293544, 0.37254834175109863
{'left': 43997, 'right': 43269}, -4.107959732363335, 0.4031491279602051
{'left': 44165, 'right': 43436}, -4.107959732363335, 0.43314599990844727
{'left': 44165, 'right': 43436}, -4.033261913194106, 0.4637274742126465
{'left': 44165, 'right': 43436}, -4.033261913194106, 0.49564146995544434
{'left': 44422, 'right': 43692}, -3.8987740500095884, 0.5271568298339844
{'left': 44595, 'right': 43863}, -3.784400976930121, 0.5575530529022217
{'left': 44843, 'right': 44111}, -3.784400976930121, 0.5884418487548828
{'left': 44843, 'right': 44111}, -3.713399049721217, 0.6181085109710693
{'left': 45017, 'right': 44282}, -3.498541130562142, 0.6499850749969482
{'left': 45017, 'right': 44282}, -3.498541130562142, 0.6814916133880615
{'left': 45190, 'right': 44462}, -3.4866565889790815, 0.7129917144775391
{'left': 45360, 'right': 44629}, -3.4866565889790815, 0.7442009449005127
{'left': 45360, 'right': 44629}, -3.4865342280016782, 0.7743444442749023
{'left': 45618, 'right': 44886}, -3.5271003855862513, 0.8052856922149658
{'left': 45618, 'right': 44886}, -3.5271003855862513, 0.836331844329834
{'left': 45785, 'right': 45047}, -3.4690302038232135, 0.8668825626373291
{'left': 46030, 'right': 45295}, -3.3319470918081344, 0.8974587917327881
{'left': 46188, 'right': 45463}, -3.3319470918081344, 0.9280257225036621
{'left': 46188, 'right': 45463}, -3.3307714132451243, 0.9590764045715332
{'left': 46356, 'right': 45629}, -3.3307714132451243, 0.9895570278167725
{'left': 46356, 'right': 45629}, -3.2820992538767366, 1.021251916885376
{'left': 46612, 'right': 45883}, -3.224077668941028, 1.0515382289886475
{'left': 46612, 'right': 45883}, -3.224077668941028, 1.082045316696167
{'left': 46782, 'right': 46050}, -3.0271331444694787, 1.1134545803070068
{'left': 46953, 'right': 46221}, -3.0271331444694787, 1.1452689170837402
{'left': 46953, 'right': 46221}, -2.8865818671690824, 1.1761603355407715
{'left': 47211, 'right': 46478}, -2.858713734337219, 1.2073938846588135
{'left': 47211, 'right': 46478}, -2.858713734337219, 1.2388451099395752
{'left': 47211, 'right': 46478}, -2.714894806556012, 1.2705912590026855
{'left': 47550, 'right': 46816}, -2.558060887542621, 1.3018825054168701
{'left': 47806, 'right': 47071}, -2.558060887542621, 1.3325088024139404
{'left': 47806, 'right': 47071}, -2.558060887542621, 1.3640062808990479
{'left': 47976, 'right': 47243}, -2.319558324765248, 1.3953282833099365
{'left': 48143, 'right': 47411}, -2.319558324765248, 1.4261038303375244
{'left': 48143, 'right': 47411}, -2.2606146693565394, 1.4577429294586182
{'left': 48397, 'right': 47659}, -2.2606146693565394, 1.4888415336608887
{'left': 48397, 'right': 47659}, -2.1588585314180717, 1.5194971561431885
{'left': 48569, 'right': 47830}, -1.8870735506190577, 1.550154209136963
{'left': 48569, 'right': 47830}, -1.8870735506190577, 1.5813651084899902
{'left': 48736, 'right': 48007}, -1.750246948148702, 1.6118600368499756
{'left': 48993, 'right': 48261}, -1.750246948148702, 1.6434834003448486
{'left': 48993, 'right': 48261}, -1.8041670582306848, 1.6741714477539062
{'left': 49161, 'right': 48424}, -1.8041670582306848, 1.7047131061553955
{'left': 49331, 'right': 48593}, -1.8041670582306848, 1.734933614730835
{'left': 49331, 'right': 48593}, -1.581055050982287, 1.7663185596466064
{'left': 49588, 'right': 48847}, -1.581055050982287, 1.7973265647888184
{'left': 49588, 'right': 48847}, -1.516133212112408, 1.8281755447387695
{'left': 49758, 'right': 49025}, -1.5399693719401426, 1.8588535785675049
{'left': 49919, 'right': 49186}, -1.5399693719401426, 1.8890492916107178
{'left': 49919, 'right': 49186}, -1.4319525085625322, 1.9200782775878906
{'left': 50175, 'right': 49444}, -1.4319525085625322, 1.9504451751708984
{'left': 50175, 'right': 49444}, -1.350117880739846, 1.9813716411590576
{'left': 50350, 'right': 49616}, -1.2484602909321738, 2.0124218463897705
{'left': 50515, 'right': 49788}, -1.2484602909321738, 2.0441055297851562
{'left': 50515, 'right': 49788}, -1.3306201363435353, 2.07529354095459
{'left': 50684, 'right': 49951}, -1.314969443656107, 2.105073928833008
{'left': 50941, 'right': 50203}, -1.314969443656107, 2.1358306407928467
{'left': 50941, 'right': 50203}, -1.1604032371852298, 2.165670871734619
{'left': 51112, 'right': 50373}, -1.022421473441988, 2.1961233615875244
{'left': 51280, 'right': 50551}, -1.022421473441988, 2.2269346714019775
{'left': 51280, 'right': 50551}, -0.8571329077532013, 2.258049488067627
{'left': 51540, 'right': 50807}, -0.8571329077532013, 2.2895219326019287
{'left': 51540, 'right': 50807}, -0.901667702804905, 2.3204030990600586
{'left': 51708, 'right': 50970}, -0.7997408128767464, 2.3506100177764893
{'left': 51880, 'right': 51140}, -0.7997408128767464, 2.3819520473480225
{'left': 51880, 'right': 51140}, -0.6726345535878175, 2.413034677505493
{'left': 52131, 'right': 51393}, -0.6726345535878175, 2.443992853164673
{'left': 52131, 'right': 51393}, -0.4801133342773964, 2.4746029376983643
{'left': 52301, 'right': 51567}, -0.4801133342773964, 2.5057036876678467
{'left': 52471, 'right': 51733}, -0.4801133342773964, 2.536043405532837
{'left': 52471, 'right': 51733}, -0.4366899553111902, 2.5671396255493164
{'left': 52726, 'right': 51989}, -0.24703283603160725, 2.598051071166992
{'left': 52726, 'right': 51989}, -0.24703283603160725, 2.6285791397094727
{'left': 52897, 'right': 52159}, -0.20084915653042099, 2.659472942352295
{'left': 53065, 'right': 52331}, -0.20084915653042099, 2.6900603771209717
{'left': 53065, 'right': 52331}, -0.13459864393899615, 2.7203409671783447
{'left': 53321, 'right': 52586}, -0.16487176675254103, 2.751551628112793
{'left': 53491, 'right': 52747}, -0.16487176675254103, 2.7825284004211426
{'left': 53491, 'right': 52747}, 0.03188889697048364, 2.8136587142944336
{'left': 53659, 'right': 52919}, 0.03188889697048364, 2.8439526557922363
{'left': 53659, 'right': 52919}, 0.2620651933085908, 2.874929904937744
{'left': 53905, 'right': 53171}, 0.30191278997955673, 2.905637264251709
{'left': 54074, 'right': 53342}, 0.30191278997955673, 2.936957597732544
{'left': 54074, 'right': 53342}, 0.3175859610877772, 2.9668989181518555
{'left': 54242, 'right': 53508}, 0.38194685010881313, 2.997612476348877
{'left': 54242, 'right': 53508}, 0.38194685010881313, 3.0287725925445557
{'left': 54493, 'right': 53761}, 0.6338599255766011, 3.0602452754974365
{'left': 54656, 'right': 53921}, 0.6338599255766011, 3.0919508934020996
{'left': 54656, 'right': 53921}, 0.7276847129935408, 3.122699499130249
{'left': 54656, 'right': 53921}, 0.6965881611686526, 3.1537976264953613
{'left': 54904, 'right': 54173}, 0.6965881611686526, 3.184929132461548
{'left': 55070, 'right': 54338}, 0.8255600641612917, 3.2166080474853516
{'left': 55243, 'right': 54509}, 0.8255600641612917, 3.247925281524658
{'left': 55243, 'right': 54509}, 0.9708224830313573, 3.2789382934570312
{'left': 55493, 'right': 54755}, 1.1228707374257505, 3.3110334873199463
{'left': 55665, 'right': 54926}, 1.1290027751214424, 3.3414735794067383
{'left': 55665, 'right': 54926}, 1.1290027751214424, 3.3721048831939697
{'left': 55832, 'right': 55094}, 1.1290027751214424, 3.4025638103485107
{'left': 55832, 'right': 55094}, 1.265411533821869, 3.43385648727417
{'left': 56088, 'right': 55348}, 1.4576815170209638, 3.463883399963379
{'left': 56255, 'right': 55516}, 1.7011322396860968, 3.494326591491699
{'left': 56425, 'right': 55691}, 1.7011322396860968, 3.5259275436401367
{'left': 56425, 'right': 55691}, 1.772003398008313, 3.55666446685791
{'left': 56684, 'right': 55950}, 1.7444305483141926, 3.5878002643585205
{'left': 56841, 'right': 56103}, 1.7444305483141926, 3.6174538135528564
{'left': 56841, 'right': 56103}, 1.8479250781960113, 3.6482527256011963
{'left': 56841, 'right': 56103}, 1.8479250781960113, 3.6793620586395264
{'left': 57012, 'right': 56272}, 1.9248570683097266, 3.7095184326171875
{'left': 57267, 'right': 56524}, 2.007297401205642, 3.7404356002807617
{'left': 57439, 'right': 56700}, 2.007297401205642, 3.770385265350342
{'left': 57439, 'right': 56700}, 1.9703132460527573, 3.800097942352295
{'left': 57608, 'right': 56865}, 1.9703132460527573, 3.832120656967163
{'left': 57608, 'right': 56865}, 2.1358925095630985, 3.862011194229126
{'left': 57861, 'right': 57122}, 2.330707605481757, 3.892240524291992
{'left': 57861, 'right': 57122}, 2.330707605481757, 3.924290895462036
{'left': 58033, 'right': 57291}, 2.3581915747495295, 3.9557361602783203
{'left': 58201, 'right': 57465}, 2.3581915747495295, 3.9863390922546387
{'left': 58201, 'right': 57465}, 2.3756336259406057, 4.017371892929077
{'left': 58451, 'right': 57719}, 2.303303760538336, 4.047736406326294
{'left': 58451, 'right': 57719}, 2.303303760538336, 4.07923436164856
{'left': 58618, 'right': 57883}, 2.303303760538336, 4.110459327697754
{'left': 58618, 'right': 57883}, 2.303303760538336, 4.141646146774292
{'left': 58788, 'right': 58054}, 2.4658271179439994, 4.17310094833374
{'left': 59035, 'right': 58305}, 2.655620887219073, 4.2039124965667725
{'left': 59035, 'right': 58305}, 2.655620887219073, 4.235503435134888
{'left': 59208, 'right': 58477}, 2.5654812823255004, 4.26663064956665
{'left': 59377, 'right': 58639}, 2.5654812823255004, 4.297964334487915
{'left': 59377, 'right': 58639}, 2.665879637855959, 4.328138828277588
{'left': 59633, 'right': 58894}, 2.8459651914558943, 4.359380722045898
{'left': 59801, 'right': 59062}, 2.945172830747183, 4.3907248973846436
{'left': 59965, 'right': 59227}, 2.945172830747183, 4.422044992446899
{'left': 59965, 'right': 59227}, 3.158535278742111, 4.453803300857544
{'left': 60216, 'right': 59486}, 3.158535278742111, 4.484410524368286
{'left': 60216, 'right': 59486}, 3.198828733359165, 4.515287637710571
{'left': 60378, 'right': 59643}, 3.198828733359165, 4.5459699630737305
{'left': 60378, 'right': 59643}, 3.3006170484152277, 4.577721357345581
{'left': 60621, 'right': 59887}, 3.4878974050644143, 4.607926607131958
{'left': 60621, 'right': 59887}, 3.5255324578110736, 4.639007806777954
{'left': 60793, 'right': 60055}, 3.5255324578110736, 4.669987201690674
{'left': 60954, 'right': 60215}, 3.6360855218077766, 4.700870037078857
{'left': 60954, 'right': 60215}, 3.6360855218077766, 4.731704950332642
{'left': 60954, 'right': 60215}, 3.6360855218077766, 4.761777400970459
{'left': 61205, 'right': 60464}, 3.7528792798956596, 4.7925920486450195
{'left': 61376, 'right': 60636}, 3.974775058643837, 4.823874235153198
{'left': 61546, 'right': 60814}, 4.10129562691145, 4.854340553283691
{'left': 61546, 'right': 60814}, 4.10129562691145, 4.88480019569397
{'left': 61546, 'right': 60814}, 4.068518559331319, 4.916380167007446
{'left': 61969, 'right': 61232}, 4.160361425286608, 4.94624662399292
{'left': 62140, 'right': 61399}, 4.160361425286608, 4.977266550064087
{'left': 62140, 'right': 61399}, 4.160361425286608, 5.00830078125
