23095,102775,54.77938735518673,0.0
23095,102775,54.77935838175535,0.02949690818786621
23095,102775,54.77935838175535,0.05951952934265137
23095,102775,54.77856059236638,0.09069705009460449
23095,102775,54.77856059236638,0.12190055847167969
23095,102775,54.778032428372335,0.15285420417785645
23095,102775,55.160213819419255,0.18343853950500488
23067,102803,55.160213819419255,0.21460294723510742
23067,102803,57.44228643756731,0.245530366897583
22990,102885,63.08246842924358,0.2773263454437256
22990,102885,63.08246842924358,0.30780029296875
22817,103054,63.08246842924358,0.3375973701477051
22817,103054,67.8768214292086,0.36808133125305176
22670,103199,76.30386302284975,0.39942336082458496
22421,103441,81.95327992108614,0.43033838272094727
22421,103441,81.95327992108614,0.4609353542327881
22247,103608,87.91898804762711,0.4923539161682129
22071,103779,87.91898804762711,0.5236637592315674
22071,103779,96.84091627710029,0.5544958114624023
21813,104037,102.8672149500919,0.585557222366333
21641,104210,102.8672149500919,0.6174695491790771
21641,104210,108.94228150503015,0.6474242210388184
21469,104380,108.94228150503015,0.6793050765991211
21469,104380,117.64071835171461,0.710221529006958
21219,104627,123.42858188116186,0.7401416301727295
21219,104627,123.42858188116186,0.7710609436035156
21051,104796,128.9760082500799,0.8029766082763672
20893,104957,137.74819005558672,0.8338937759399414
20644,105215,137.74819005558672,0.8638105392456055
20483,105377,143.73242672148902,0.8940637111663818
20483,105377,149.25880224953198,0.9245357513427734
20312,105549,149.25880224953198,0.9558358192443848
20312,105549,149.25880224953198,0.9867770671844482
20312,105549,158.07581426265048,1.0174815654754639
20055,105803,158.07581426265048,1.0484864711761475
20055,105803,158.07581426265048,1.079256534576416
20055,105803,158.07581426265048,1.1105775833129883
19884,105973,178.49789896895624,1.140913486480713
19708,106140,178.49789896895624,1.1710913181304932
19458,106395,-175.32638275772052,1.202040433883667
19458,106395,-169.36749877379498,1.2327489852905273
19124,106742,-169.36749877379498,1.263967752456665
19124,106742,-169.36749877379498,1.29490327835083
19124,106742,-160.35571181615214,1.3261754512786865
18868,106993,-160.35571181615214,1.3567850589752197
18868,106993,-149.23886657897668,1.387326955795288
18535,107322,-149.23886657897668,1.4185144901275635
18535,107322,-140.31383131647314,1.4495739936828613
18276,107577,-140.31383131647314,1.481149435043335
18276,107577,-134.18930498968413,1.511998176574707
18117,107741,-125.54376822133362,1.5428574085235596
17862,107998,-120.24971236804538,1.5747325420379639
17862,107998,-120.24971236804538,1.6056640148162842
17697,108157,-114.3316682954724,1.6364059448242188
17528,108325,-114.3316682954724,1.6677138805389404
17528,108325,-105.65691238741188,1.6984741687774658
17282,108569,-99.30152256264232,1.7297370433807373
17120,108729,-99.30152256264232,1.761244297027588
17120,108729,-91.14233302767359,1.7923955917358398
16879,108975,-91.14233302767359,1.8230960369110107
16879,108975,-85.39667977040799,1.853370189666748
16714,109147,-79.41907982845947,1.8840808868408203
16544,109320,-79.41907982845947,1.9146296977996826
16544,109320,-70.49234857372922,1.945507287979126
16289,109570,-70.49234857372922,1.975651502609253
16289,109570,-64.478387268023,2.0056891441345215
16115,109739,-58.68841036613939,2.0365381240844727
15944,109907,-58.68841036613939,2.0674145221710205
15944,109907,-49.82669676432142,2.0985522270202637
15690,110161,-43.88255701047647,2.1298108100891113
15690,110161,-43.88255701047647,2.1604092121124268
15522,110336,-37.935712395653006,2.1907687187194824
15351,110507,-37.935712395653006,2.2220656871795654
15351,110507,-32.009221858603965,2.253202438354492
15183,110680,-23.20864637331036,2.2830464839935303
15183,110680,-23.20864637331036,2.3129653930664062
14928,110929,-17.26251713617291,2.344179153442383
14928,110929,-17.26251713617291,2.3747169971466064
14760,111098,-11.355800101592983,2.4056954383850098
14587,111266,-2.432760205541629,2.4365692138671875
14587,111266,-2.432760205541629,2.4672842025756836
14165,111697,3.382477381822125,2.498671293258667
14165,111697,3.382477381822125,2.530003070831299
13993,111866,9.299387055619906,2.561208486557007
13993,111866,18.171597184298594,2.592069625854492
13736,112117,18.171597184298594,2.6227521896362305
13736,112117,24.2339011996484,2.653183698654175
13559,112285,30.04921833428124,2.6843810081481934
13394,112453,30.04921833428124,2.715170383453369
13394,112453,38.98554706449934,2.746500015258789
13144,112709,38.98554706449934,2.7775330543518066
13144,112709,45.052911393702495,2.807776927947998
12979,112881,51.05608638076996,2.837844133377075
12809,113052,51.05608638076996,2.8685407638549805
12809,113052,60.01189145857762,2.899411201477051
12553,113304,60.01189145857762,2.92922043800354
12553,113304,65.93021283378182,2.960042715072632
12385,113474,71.76144386211777,2.991482973098755
12220,113634,71.76144386211777,3.021970748901367
11968,113886,80.6920948081081,3.052429676055908
11968,113886,86.59400630884893,3.083573818206787
11968,113886,86.59400630884893,3.1141443252563477
11798,114057,92.55410741834511,3.1445794105529785
11630,114229,101.19856926757531,3.1755764484405518
11630,114229,101.19856926757531,3.2060952186584473
11381,114478,107.22496359170756,3.2359273433685303
11381,114478,107.22496359170756,3.266981840133667
11210,114647,115.95187566142576,3.297988176345825
10957,114900,121.84937007333204,3.3285951614379883
10957,114900,121.84937007333204,3.358874797821045
10784,115069,127.75306861987625,3.3888778686523438
10617,115237,127.75306861987625,3.4195125102996826
10617,115237,133.57690850126306,3.4503262042999268
10451,115411,142.2346637359163,3.4813053607940674
10203,115658,142.2346637359163,3.5112245082855225
10203,115658,147.91822984463448,3.5414161682128906
10030,115821,147.91822984463448,3.5718259811401367
10030,115821,156.61229718820277,3.6030192375183105
9769,116077,162.45597397975666,3.6328206062316895
9769,116077,162.45597397975666,3.663761854171753
9601,116244,168.4454581418382,3.694674015045166
9429,116414,168.4454581418382,3.7254536151885986
9429,116414,177.19276554285537,3.756716251373291
9182,116669,177.19276554285537,3.787324905395508
9182,116669,-176.92371760303016,3.8182373046875
9014,116842,-170.91797218471498,3.8498973846435547
8845,117015,-170.91797218471498,3.8812155723571777
8591,117268,-162.06308903678809,3.911581516265869
8591,117268,-162.06308903678809,3.9444947242736816
8591,117268,-156.0514848531713,3.974416732788086
8418,117436,-150.13888605966153,4.004333972930908
8249,117605,-144.2053215864666,4.03575873374939
8082,117772,-144.2053215864666,4.065677165985107
8082,117772,-135.54961403053935,4.095601558685303
7838,118022,-129.4449546962524,4.127500772476196
7668,118193,-129.4449546962524,4.158386707305908
7668,118193,-129.4449546962524,4.189497470855713
7668,118193,-120.47625607130044,4.220332860946655
7409,118448,-120.47625607130044,4.2511961460113525
7409,118448,-120.47625607130044,4.281853199005127
7409,118448,-108.55940902437888,4.312041997909546
7068,118785,-99.7200872160494,4.342391729354858
6817,119041,-99.7200872160494,4.373777627944946
6817,119041,-93.75379461320024,4.404949903488159
6649,119212,-86.21795482178644,4.435013294219971
6489,119374,-86.21795482178644,4.4659154415130615
6489,119374,-80.40374331846331,4.49640154838562
6233,119625,-80.40374331846331,4.526594877243042
6233,119625,-74.45261325303531,4.558490753173828
6061,119796,-74.45261325303531,4.589334964752197
5896,119951,-74.45261325303531,4.619527101516724
5896,119951,-60.36258614378362,4.650573492050171
5896,119951,-60.36258614378362,4.681774377822876
5640,120206,-54.82756491135699,4.712965488433838
5483,120368,-46.04033905455748,4.743261814117432
5315,120539,-46.04033905455748,4.774224281311035
5063,120796,-40.05635487532276,4.804986238479614
5063,120796,-34.124748523575235,4.83618688583374
5063,120796,-34.124748523575235,4.866534471511841
4890,120962,-25.401765015414036,4.898175477981567
4724,121131,-25.401765015414036,4.928612232208252
4724,121131,-19.542288694923176,4.95983099937439
4470,121382,-13.576381872779944,4.9903037548065186
4301,121553,-13.576381872779944,5.02058482170105
